Date,Open,High,Low,Close,Volume,Foreign,Trust,Dealer,ForeignRatio,K,D,KC_high,KC_middle,KC_low,ICH_plot_1,ICH_plot_2,ICH_plot_3,SMA_5,SMA_10,SMA_20,SMA_60,SMA_120,SMA_240,Score
2000/01/04,46.0,48.1,45.0,47.0,3542,null,null,null,0.0,,,49.800000000000004,,43.6,,0.10684877781620372,,,,,,,,0.0
2000/01/05,46.0,48.0,46.0,48.0,2473,null,null,null,0.0,,,49.56666666666667,,44.46666666666667,,0.10684877781620372,,,,,,,,
2000/01/06,48.0,51.0,47.9,50.0,4473,null,null,null,0.0,,,50.62222222222223,,45.15555555555556,,0.10684877781620372,,,,,,,,
2000/01/07,48.0,50.0,48.0,50.0,1635,null,null,null,0.0,,,50.8,,45.7,,0.10684877781620372,,,,,,,,
2000/01/10,50.0,52.0,49.5,52.0,2598,null,null,null,0.0,,,51.373333333333335,,46.29333333333334,,0.10684877781620372,,49.4,,,,,,
2000/01/11,53.0,53.0,50.0,51.5,2389,null,null,null,0.0,,,51.894444444444446,,46.66111111111112,,0.10684877781620372,,50.3,,,,,,
2000/01/12,50.5,52.0,50.5,51.5,1535,null,null,null,0.0,,,52.028571428571425,,47.114285714285714,,0.10684877781620372,,51.0,,,,,,
2000/01/13,51.5,55.0,51.0,54.0,3103,null,null,null,0.0,,,52.69166666666667,,47.391666666666666,,0.10684877781620372,,51.8,,,,,,
2000/01/14,53.5,54.0,50.5,51.0,1924,null,null,null,0.0,,,52.98518518518519,,47.4962962962963,,0.10684877781620372,,52.0,,,,,,
2000/01/15,51.0,51.5,50.0,51.0,835,null,null,null,0.0,,,52.92,,47.68,,0.10684877781620372,,51.8,50.6,,,,,
2000/01/17,52.5,52.5,51.0,52.0,1422,null,null,null,0.0,,,52.95757575757575,,47.92121212121212,,0.10684877781620372,,51.9,51.1,,,,,
2000/01/18,52.5,52.5,49.6,50.5,1351,null,null,null,0.0,,,53.025000000000006,,47.925000000000004,,0.10684877781620372,,51.7,51.35,,,,,
2000/01/19,51.0,51.0,49.0,49.0,863,null,null,null,0.0,,,52.920512820512826,,47.90512820512821,,0.10684877781620372,,50.7,51.25,,,,,
2000/01/20,49.0,50.0,48.0,50.0,658,null,null,null,0.0,26.608292435979756,,52.807142857142864,,47.864285714285714,,0.10684877781620372,,50.5,51.25,,,,,
2000/01/21,49.6,52.5,49.6,51.5,2289,null,null,null,0.0,36.253279457996456,,52.89333333333333,,47.89333333333333,,0.10684877781620372,,50.6,51.2,,,,,
2000/01/24,52.0,54.0,51.5,53.5,2263,null,null,null,0.0,51.854696230613115,41.63465689415631,53.05625,,48.05625,,0.10684877781620372,,50.9,51.4,,,,,
2000/01/25,53.5,55.5,51.5,54.5,2006,null,null,null,0.0,59.30415028954423,51.69748456984887,53.33725490196078,,48.16078431372549,,0.10684877781620372,,51.7,51.7,,,,,
2000/01/26,54.5,57.5,54.0,56.5,3303,null,null,null,0.0,65.30317346201942,62.04132112652354,53.67962962962963,,48.40185185185185,,0.10684877781620372,,53.2,51.95,,,,,
2000/01/27,57.0,58.0,55.0,57.5,2588,null,null,null,0.0,71.18770352892128,67.72582074727475,54.00350877192982,,48.68771929824562,,0.10684877781620372,,54.7,52.6,,,,,
2000/01/28,57.5,57.5,55.0,57.0,1614,null,null,null,0.0,64.91955918369024,65.99522439433618,54.25333333333333,51.60333333333333,48.95333333333333,,0.10684877781620372,,55.8,53.2,51.9,,,,
2000/01/29,55.5,56.0,55.0,55.0,573,null,null,null,0.0,43.48899457528036,52.80806484141187,54.580000000000005,52.035000000000004,49.489999999999995,,0.10684877781620372,,56.1,53.5,52.3,,,,
2000/01/31,55.0,55.0,53.0,53.5,1105,null,null,null,0.0,30.727332029318077,40.03864476547508,54.904999999999994,52.36,49.815000000000005,,0.10684877781620372,,55.9,53.8,52.575,,,,
2000/02/01,54.0,57.0,54.0,57.0,3192,null,null,null,0.0,58.30511327956293,46.42814575965197,55.21833333333334,52.67833333333333,50.138333333333335,,0.10684877781620372,,56.0,54.6,52.925,,,,
2000/02/09,58.0,59.0,55.0,59.0,1869,null,null,null,0.0,68.67747979307377,56.08660849767691,55.735,53.095000000000006,50.455,,0.10684877781620372,,56.3,55.5,53.375,,,,
2000/02/10,59.0,63.0,58.0,62.0,3692,null,null,null,0.0,68.52942821814877,69.34525474455529,56.351666666666674,53.586666666666666,50.821666666666665,,0.10684877781620372,,57.3,56.55,53.875,,,,
2000/02/11,62.5,66.0,62.0,66.0,3278,null,null,null,0.0,78.17394125197805,76.43674255748964,57.06,54.245000000000005,51.42999999999999,17.0,0.10684877781620372,31.071409449558516,59.5,57.8,54.6,,,,-69.93583124562498
2000/02/14,66.5,70.0,64.0,69.5,3990,null,null,null,0.0,79.47165043510812,78.89666174978952,58.11,55.06999999999999,52.03000000000001,19.5,,,62.7,59.3,55.5,,,,
2000/02/15,67.0,69.0,65.0,65.0,985,null,null,null,0.0,51.175385931930116,61.73874284704124,58.760000000000005,55.720000000000006,52.68000000000001,9.549999999999997,,,64.3,60.15,56.05,,,,
2000/02/16,62.5,67.5,62.0,65.0,2256,null,null,null,0.0,49.46894098158496,55.631466182648026,59.510000000000005,56.370000000000005,53.23,9.5,,,65.5,60.9,56.75,,,,
2000/02/17,65.0,67.0,61.0,61.5,2392,null,null,null,0.0,31.862092623697045,39.79117220962687,60.35166666666667,56.98666666666666,53.62166666666667,2.5,,,65.4,61.35,57.275,,,,
2000/02/18,63.5,63.5,58.0,59.5,2944,null,null,null,0.0,20.862478197130205,30.05758293266368,60.97666666666667,57.41166666666667,53.84666666666667,-2.0,,,64.1,61.8,57.65,,,,
2000/02/19,59.5,63.0,58.0,62.0,1829,null,null,null,0.0,31.0745242959238,28.414992937263655,61.58833333333333,57.91833333333334,54.248333333333335,2.5,,,62.6,62.65,58.225,,,,
2000/02/21,62.5,62.5,58.0,58.5,2052,null,null,null,0.0,16.699780717800007,21.254266368109096,62.21333333333333,58.41833333333333,54.623333333333335,-6.0,,,61.3,62.8,58.7,,,,
2000/02/22,58.5,58.5,54.5,55.0,2104,null,null,null,0.0,5.374606003208353,14.780166508822967,62.64666666666667,58.751666666666665,54.85666666666667,-11.25,,,59.3,62.4,58.95,,,,
2000/02/23,54.5,55.5,52.0,53.0,2231,null,null,null,0.0,2.370336656702135,7.064532780759305,62.791666666666664,58.86666666666666,54.94166666666668,-14.0,,,57.6,61.5,59.025,,,,
2000/02/24,53.0,54.5,50.5,50.5,3135,null,null,null,0.0,0.0,2.2621150288697573,62.80833333333332,58.80833333333334,54.80833333333334,-17.75,,,55.8,59.95,58.875,,,,
2000/02/25,51.5,54.0,50.0,54.0,4523,null,null,null,0.0,9.169852515452995,3.905677923248498,62.75,58.75,54.75,-9.75,,,54.2,58.4,58.85,,,,
2000/02/29,56.0,57.5,55.5,57.5,4429,null,null,null,0.0,19.337819193347713,9.883774254377721,62.71666666666666,58.79166666666667,54.86666666666666,-2.5,,,54.0,57.65,58.9,,,,
2000/03/01,60.0,60.5,56.0,57.5,2805,null,null,null,0.0,19.337819193347713,16.329713985493626,62.85,58.85,54.85,-0.75,,,54.5,56.9,58.9,,,,
2000/03/02,57.5,58.5,55.0,56.0,1650,null,null,null,0.0,14.698761470672252,17.14855504911763,62.9,58.85,54.8,-4.299999999999997,,,55.1,56.35,58.85,,,,
2000/03/03,56.0,59.5,55.0,59.0,2203,null,null,null,0.0,25.551909096660427,20.654459853133844,63.2,58.975,54.75,1.75,,,56.8,56.3,59.05,,,,
2000/03/04,60.5,62.5,59.0,60.0,3576,null,null,null,0.0,31.71004564317467,24.88125949808749,63.608333333333334,59.30833333333332,55.008333333333326,3.75,,,58.0,56.1,59.375,,,,
2000/03/06,61.0,64.0,59.5,64.0,6519,null,null,null,0.0,50.33973034091578,38.074715483417314,64.00833333333334,59.633333333333326,55.258333333333326,11.0,,,59.3,56.65,59.725,,,,
2000/03/07,64.0,65.5,60.0,60.0,5053,null,null,null,0.0,34.705323784948504,36.58154997276225,64.29166666666666,59.841666666666676,55.39166666666667,2.25,,,59.8,57.15,59.775,,,,
2000/03/08,57.0,59.0,56.5,57.0,3561,null,null,null,0.0,22.14759747837903,31.391272616413975,63.99166666666666,59.66666666666667,55.341666666666676,-3.75,,,60.0,57.55,59.525,,,,
2000/03/09,57.5,58.5,55.0,57.5,4925,null,null,null,0.0,24.114437355394692,26.257942898096445,63.583333333333336,59.283333333333324,54.983333333333334,-5.25,,,59.7,58.25,59.1,,,,
2000/03/10,58.5,58.5,53.5,55.5,4113,null,null,null,0.0,16.569817634501483,20.084627435759373,62.93333333333332,58.68333333333334,54.43333333333334,-8.5,,,58.8,58.4,58.4,,,,
2000/03/13,53.5,54.0,52.0,53.0,2431,null,null,null,0.0,8.33149710084141,14.811550401495845,62.166666666666664,58.01666666666667,53.86666666666666,-12.75,,,56.6,57.95,57.8,,,,
2000/03/14,53.5,56.0,52.0,54.5,1792,null,null,null,0.0,13.292353950491465,12.800044544917707,61.55833333333334,57.48333333333333,53.40833333333334,-9.75,,,55.5,57.65,57.275,,,,
2000/03/15,53.5,54.0,51.0,51.0,1371,null,null,null,0.0,2.6354132511773294,7.467004211669099,60.85,56.925,53.0,-16.25,,,54.3,57.15,56.75,,,,
